rank,model_id,provider_name,provider_model_id,provider_score,avg_tps,avg_ttft_ms,input_cost_per_token,output_cost_per_token,is_free_tier,free_tier_quality,avg_agentic_coding_score
2878,gemma-3-27b-it,nebius,google/gemma-3-27b-it,,,,1.0000000000000001e-07,3e-07,0,,
2879,gemma-3-27b-it,scaleway,gemma-3-27b-it,,,,2.5e-07,5e-07,0,,
2880,gemma-3-27b-it,novita-ai,google/gemma-3-27b-it,,,,1.19e-07,2.0000000000000002e-07,0,,
2881,gemma-3-27b-it,stackit,google/gemma-3-27b-it,,,,4.9e-07,7.1e-07,0,,
2882,gemma-3-27b-it,kilo,google/gemma-3-27b-it,,,,4e-08,1.5e-07,0,,
2883,gemma-3-27b-it,kilo,google/gemma-3-27b-it:free,,,,0.0,0.0,1,high,
2884,gemma-3-27b-it,nano-gpt,Gemma-3-27B-it,,,,3.06e-07,3.06e-07,0,,
2885,gemma-3-27b-it-abliterated,nano-gpt,Gemma-3-27B-it-Abliterated,,,,4.2e-07,4.2e-07,0,,
2886,gemma-3-27b-it-fast,nebius,google/gemma-3-27b-it-fast,,,,2.0000000000000002e-07,6e-07,0,,
2887,gemma-3-27b-nidum-uncensored,nano-gpt,Gemma-3-27B-Nidum-Uncensored,,,,3.06e-07,3.06e-07,0,,
2888,gemma-3n-e2b-it,openrouter,google/gemma-3n-e2b-it:free,,,,0.0,0.0,1,high,
2889,gemma-3n-e2b-it,nvidia,google/gemma-3n-e2b-it,,,,0.0,0.0,1,high,
2890,gemma-3n-e2b-it,kilo,google/gemma-3n-e2b-it:free,,,,0.0,0.0,1,high,
2891,gemma-7b-it,groq,groq/gemma-7b-it,,,,5e-08,8e-08,0,,
2892,gemma2-9b-it,groq,gemma2-9b-it,,,,2.0000000000000002e-07,2.0000000000000002e-07,0,,
2893,gemma2-9b-it,helicone,gemma2-9b-it,,,,1e-08,3e-08,0,,
2894,gemma3,ollama-cloud,gemma3:12b,,,,,,,,
2895,gemma3,ollama-cloud,gemma3:27b,,,,,,,,
2896,gemma3,ollama-cloud,gemma3:4b,,,,,,,,
2897,gigachat-embeddings,gigachat,gigachat/Embeddings,,,,0.0,0.0,1,high,
2898,gigachat-embeddings-2,gigachat,gigachat/Embeddings-2,,,,0.0,0.0,1,high,
2899,gigachat-embeddingsgigar,gigachat,gigachat/EmbeddingsGigaR,,,,0.0,0.0,1,high,
2900,gigachat-gigachat-2-lite,gigachat,gigachat/GigaChat-2-Lite,,,,0.0,0.0,1,high,
2901,gigachat-gigachat-2-max,gigachat,gigachat/GigaChat-2-Max,,,,0.0,0.0,1,high,
2902,gigachat-gigachat-2-pro,gigachat,gigachat/GigaChat-2-Pro,,,,0.0,0.0,1,high,
2903,github-copilot-claude-haiku-4-5,github_copilot,github_copilot/claude-haiku-4.5,,,,,,,,
2904,github-copilot-claude-opus-4-5,github_copilot,github_copilot/claude-opus-4.5,,,,,,,,
2905,github-copilot-claude-opus-4-6-fast,github_copilot,github_copilot/claude-opus-4.6-fast,,,,,,,,
2906,github-copilot-claude-opus-41,github_copilot,github_copilot/claude-opus-41,,,,,,,,
2907,github-copilot-claude-sonnet-4,github_copilot,github_copilot/claude-sonnet-4,,,,,,,,
2908,github-copilot-claude-sonnet-4-5,github_copilot,github_copilot/claude-sonnet-4.5,,,,,,,,
2909,github-copilot-gemini-2-5-pro,github_copilot,github_copilot/gemini-2.5-pro,,,,,,,,
2910,github-copilot-gemini-3-pro-preview,github_copilot,github_copilot/gemini-3-pro-preview,,,,,,,,
2911,github-copilot-gpt-3-5-turbo,github_copilot,github_copilot/gpt-3.5-turbo,,,,,,,,
2912,github-copilot-gpt-3-5-turbo-0613,github_copilot,github_copilot/gpt-3.5-turbo-0613,,,,,,,,
2913,github-copilot-gpt-4,github_copilot,github_copilot/gpt-4,,,,,,,,
2914,github-copilot-gpt-4-0613,github_copilot,github_copilot/gpt-4-0613,,,,,,,,
2915,github-copilot-gpt-4-1,github_copilot,github_copilot/gpt-4.1,,,,,,,,
2916,github-copilot-gpt-4-1-2025-04-14,github_copilot,github_copilot/gpt-4.1-2025-04-14,,,,,,,,
2917,github-copilot-gpt-4-o-preview,github_copilot,github_copilot/gpt-4-o-preview,,,,,,,,
2918,github-copilot-gpt-41-copilot,github_copilot,github_copilot/gpt-41-copilot,,,,,,,,
2919,github-copilot-gpt-4o,github_copilot,github_copilot/gpt-4o,,,,,,,,
2920,github-copilot-gpt-4o-2024-05-13,github_copilot,github_copilot/gpt-4o-2024-05-13,,,,,,,,
2921,github-copilot-gpt-4o-2024-08-06,github_copilot,github_copilot/gpt-4o-2024-08-06,,,,,,,,
2922,github-copilot-gpt-4o-2024-11-20,github_copilot,github_copilot/gpt-4o-2024-11-20,,,,,,,,
2923,github-copilot-gpt-4o-mini,github_copilot,github_copilot/gpt-4o-mini,,,,,,,,
2924,github-copilot-gpt-4o-mini-2024-07-18,github_copilot,github_copilot/gpt-4o-mini-2024-07-18,,,,,,,,
2925,github-copilot-gpt-5,github_copilot,github_copilot/gpt-5,,,,,,,,
2926,github-copilot-gpt-5-1,github_copilot,github_copilot/gpt-5.1,,,,,,,,
2927,github-copilot-gpt-5-1-codex-max,github_copilot,github_copilot/gpt-5.1-codex-max,,,,,,,,
2928,github-copilot-gpt-5-2,github_copilot,github_copilot/gpt-5.2,,,,,,,,
2929,github-copilot-gpt-5-3-codex,github_copilot,github_copilot/gpt-5.3-codex,,,,,,,,
2930,github-copilot-gpt-5-mini,github_copilot,github_copilot/gpt-5-mini,,,,,,,,
2931,github-copilot-text-embedding-3-small,github_copilot,github_copilot/text-embedding-3-small,,,,,,,,
2932,github-copilot-text-embedding-3-small-inference,github_copilot,github_copilot/text-embedding-3-small-inference,,,,,,,,
2933,github-copilot-text-embedding-ada-002,github_copilot,github_copilot/text-embedding-ada-002,,,,,,,,
2934,glm-4,nano-gpt,glm-4,,,,1.4993999999999999e-05,1.4993999999999999e-05,0,,
2935,glm-4-1v-thinking-flashx,nano-gpt,glm-4.1v-thinking-flashx,,,,3e-07,3e-07,0,,
2936,glm-4-5-air-derestricted,nano-gpt,GLM-4.5-Air-Derestricted,,,,3.06e-07,3.06e-07,0,,
2937,glm-4-5-air-derestricted-iceblink,nano-gpt,GLM-4.5-Air-Derestricted-Iceblink,,,,3.06e-07,3.06e-07,0,,
2938,glm-4-5-air-derestricted-iceblink-reextract,nano-gpt,GLM-4.5-Air-Derestricted-Iceblink-ReExtract,,,,3.06e-07,3.06e-07,0,,
2939,glm-4-5-air-derestricted-iceblink-v2,nano-gpt,GLM-4.5-Air-Derestricted-Iceblink-v2,,,,3.06e-07,3.06e-07,0,,
2940,glm-4-5-air-derestricted-iceblink-v2-reextract,nano-gpt,GLM-4.5-Air-Derestricted-Iceblink-v2-ReExtract,,,,3.06e-07,3.06e-07,0,,
2941,glm-4-5-air-derestricted-steam,nano-gpt,GLM-4.5-Air-Derestricted-Steam,,,,3.06e-07,3.06e-07,0,,
2942,glm-4-5-air-derestricted-steam-reextract,nano-gpt,GLM-4.5-Air-Derestricted-Steam-ReExtract,,,,3.06e-07,3.06e-07,0,,
2943,glm-4-5-flash,zai,glm-4.5-flash,,,,0.0,0.0,1,high,
2944,glm-4-5-flash,zhipuai-coding-plan,glm-4.5-flash,,,,0.0,0.0,1,high,
2945,glm-4-5-flash,zhipuai,glm-4.5-flash,,,,0.0,0.0,1,high,
2946,glm-4-5-flash,zai-coding-plan,glm-4.5-flash,,,,0.0,0.0,1,high,
2947,glm-4-6-derestricted-v5,nano-gpt,GLM-4.6-Derestricted-v5,,,,4.0000000000000003e-07,1.5e-06,0,,
2948,glm-4-6v-flash,zhipuai-coding-plan,glm-4.6v-flash,,,,0.0,0.0,1,high,
2949,glm-4-7-251222,volcengine,glm-4-7-251222,,,,0.0,0.0,1,high,
2950,glm-4-7-flashx,zai-coding-plan,glm-4.7-flashx,,,,7e-08,4.0000000000000003e-07,0,,
2951,glm-4-7-free,opencode,glm-4.7-free,,,,0.0,0.0,1,high,
2952,glm-4-air,nano-gpt,glm-4-air,,,,2.006e-07,2.006e-07,0,,
2953,glm-4-air-0111,nano-gpt,glm-4-air-0111,,,,1.394e-07,1.394e-07,0,,
2954,glm-4-airx,nano-gpt,glm-4-airx,,,,2.006e-06,2.006e-06,0,,
2955,glm-4-flash,nano-gpt,glm-4-flash,,,,1.003e-07,1.003e-07,0,,
2956,glm-4-long,nano-gpt,glm-4-long,,,,2.006e-07,2.006e-07,0,,
2957,glm-4-plus,nano-gpt,glm-4-plus,,,,7.4969999999999995e-06,7.4969999999999995e-06,0,,
2958,glm-4-plus-0111,nano-gpt,glm-4-plus-0111,,,,9.996e-06,9.996e-06,0,,
2959,glm-5-free,opencode,glm-5-free,,,,0.0,0.0,1,high,
2960,glm-z1-air,nano-gpt,glm-z1-air,,,,7e-08,7e-08,0,,
2961,glm-z1-airx,nano-gpt,glm-z1-airx,,,,7e-07,7e-07,0,,
2962,glm-zero-preview,nano-gpt,glm-zero-preview,,,,1.802e-06,1.802e-06,0,,
2963,global-amazon-nova-2-lite-v1,bedrock_converse,global.amazon.nova-2-lite-v1:0,,,,3e-07,2.5e-06,0,,
2964,global-anthropic-claude-haiku-4-5-20251001-v1,bedrock_converse,global.anthropic.claude-haiku-4-5-20251001-v1:0,,,,1e-06,5e-06,0,,
2965,global-anthropic-claude-haiku-4-5-20251001-v1,amazon-bedrock,global.anthropic.claude-haiku-4-5-20251001-v1:0,,,,1e-06,5e-06,0,,
2966,global-anthropic-claude-opus-4-5-20251101-v1,bedrock_converse,global.anthropic.claude-opus-4-5-20251101-v1:0,,,,5e-06,2.5e-05,0,,
2967,global-anthropic-claude-opus-4-5-20251101-v1,amazon-bedrock,global.anthropic.claude-opus-4-5-20251101-v1:0,,,,5e-06,2.5e-05,0,,
2968,global-anthropic-claude-opus-4-6-v1,bedrock_converse,global.anthropic.claude-opus-4-6-v1,,,,5e-06,2.5e-05,0,,
2969,global-anthropic-claude-opus-4-6-v1,amazon-bedrock,global.anthropic.claude-opus-4-6-v1,,,,5e-06,2.5e-05,0,,
2970,global-anthropic-claude-sonnet-4-20250514-v1,bedrock_converse,global.anthropic.claude-sonnet-4-20250514-v1:0,,,,3e-06,1.5e-05,0,,
2971,global-anthropic-claude-sonnet-4-20250514-v1,amazon-bedrock,global.anthropic.claude-sonnet-4-20250514-v1:0,,,,3e-06,1.5e-05,0,,
2972,global-anthropic-claude-sonnet-4-5-20250929-v1,bedrock_converse,global.anthropic.claude-sonnet-4-5-20250929-v1:0,,,,3e-06,1.5e-05,0,,
2973,global-anthropic-claude-sonnet-4-5-20250929-v1,amazon-bedrock,global.anthropic.claude-sonnet-4-5-20250929-v1:0,,,,3e-06,1.5e-05,0,,
2974,global-anthropic-claude-sonnet-4-6,bedrock_converse,global.anthropic.claude-sonnet-4-6,,,,3e-06,1.5e-05,0,,
2975,global-anthropic-claude-sonnet-4-6,amazon-bedrock,global.anthropic.claude-sonnet-4-6,,,,3e-06,1.5e-05,0,,
2976,global-gpt-4o-2024-08-06,azure,azure/global/gpt-4o-2024-08-06,,,,2.5e-06,1e-05,0,,
2977,global-gpt-4o-2024-11-20,azure,azure/global/gpt-4o-2024-11-20,,,,2.5e-06,1e-05,0,,
2978,global-gpt-5-1,azure,azure/global/gpt-5.1,,,,1.25e-06,1e-05,0,,
2979,global-gpt-5-1-chat,azure,azure/global/gpt-5.1-chat,,,,1.25e-06,1e-05,0,,
2980,global-gpt-5-1-codex,azure,azure/global/gpt-5.1-codex,,,,1.25e-06,1e-05,0,,
2981,global-gpt-5-1-codex-mini,azure,azure/global/gpt-5.1-codex-mini,,,,2.5e-07,2e-06,0,,
2982,global-standard-gpt-4o-2024-08-06,azure,azure/global-standard/gpt-4o-2024-08-06,,,,2.5e-06,1e-05,0,,
2983,global-standard-gpt-4o-2024-11-20,azure,azure/global-standard/gpt-4o-2024-11-20,,,,2.5e-06,1e-05,0,,
2984,global-standard-gpt-4o-mini,azure,azure/global-standard/gpt-4o-mini,,,,1.5e-07,6e-07,0,,
2985,gmi-anthropic-claude-opus-4,gmi,gmi/anthropic/claude-opus-4,,,,1.5e-05,7.5e-05,0,,
2986,gmi-anthropic-claude-opus-4-5,gmi,gmi/anthropic/claude-opus-4.5,,,,5e-06,2.5e-05,0,,
2987,gmi-anthropic-claude-sonnet-4,gmi,gmi/anthropic/claude-sonnet-4,,,,3e-06,1.5e-05,0,,
2988,gmi-anthropic-claude-sonnet-4-5,gmi,gmi/anthropic/claude-sonnet-4.5,,,,3e-06,1.5e-05,0,,
2989,gmi-deepseek-ai-deepseek-v3-0324,gmi,gmi/deepseek-ai/DeepSeek-V3-0324,,,,2.8e-07,8.8e-07,0,,
2990,gmi-deepseek-ai-deepseek-v3-2,gmi,gmi/deepseek-ai/DeepSeek-V3.2,,,,2.8e-07,4e-07,0,,
2991,gmi-google-gemini-3-flash-preview,gmi,gmi/google/gemini-3-flash-preview,,,,5e-07,3e-06,0,,
2992,gmi-google-gemini-3-pro-preview,gmi,gmi/google/gemini-3-pro-preview,,,,2e-06,1.2e-05,0,,
2993,gmi-minimaxai-minimax-m2-1,gmi,gmi/MiniMaxAI/MiniMax-M2.1,,,,3e-07,1.2e-06,0,,
2994,gmi-moonshotai-kimi-k2-thinking,gmi,gmi/moonshotai/Kimi-K2-Thinking,,,,8e-07,1.2e-06,0,,
2995,gmi-openai-gpt-4o,gmi,gmi/openai/gpt-4o,,,,2.5e-06,1e-05,0,,
2996,gmi-openai-gpt-4o-mini,gmi,gmi/openai/gpt-4o-mini,,,,1.5e-07,6e-07,0,,
2997,gmi-openai-gpt-5,gmi,gmi/openai/gpt-5,,,,1.25e-06,1e-05,0,,
2998,gmi-openai-gpt-5-1,gmi,gmi/openai/gpt-5.1,,,,1.25e-06,1e-05,0,,
2999,gmi-openai-gpt-5-2,gmi,gmi/openai/gpt-5.2,,,,1.75e-06,1.4e-05,0,,
3000,gmi-qwen-qwen3-vl-235b-a22b-instruct-fp8,gmi,gmi/Qwen/Qwen3-VL-235B-A22B-Instruct-FP8,,,,3e-07,1.4e-06,0,,
3001,gmi-zai-org-glm-4-7-fp8,gmi,gmi/zai-org/GLM-4.7-FP8,,,,4e-07,2e-06,0,,
3002,google-gemini-2-0-flash-001,deepinfra,deepinfra/google/gemini-2.0-flash-001,,,,1e-07,4e-07,0,,
3003,google-gemini-2-0-flash-001,openrouter,openrouter/google/gemini-2.0-flash-001,,,,1e-07,4e-07,0,,
3004,google-gemini-2-5-flash,deepinfra,deepinfra/google/gemini-2.5-flash,,,,3e-07,2.5e-06,0,,
3005,google-gemini-2-5-flash,openrouter,openrouter/google/gemini-2.5-flash,,,,3e-07,2.5e-06,0,,
3006,google-gemini-2-5-flash,perplexity,perplexity/google/gemini-2.5-flash,,,,,,,,
3007,google-gemini-2-5-flash,replicate,replicate/google/gemini-2.5-flash,,,,2.5e-06,2.5e-06,0,,
3008,google-gemini-2-5-pro,deepinfra,deepinfra/google/gemini-2.5-pro,,,,1.25e-06,1e-05,0,,
3009,google-gemini-2-5-pro,openrouter,openrouter/google/gemini-2.5-pro,,,,1.25e-06,1e-05,0,,
3010,google-gemini-2-5-pro,perplexity,perplexity/google/gemini-2.5-pro,,,,,,,,
3011,google-gemini-3-1-pro-preview,openrouter,openrouter/google/gemini-3.1-pro-preview,,,,2e-06,1.2e-05,0,,
3012,google-gemini-3-flash-preview,openrouter,openrouter/google/gemini-3-flash-preview,,,,5e-07,3e-06,0,,
3013,google-gemini-3-flash-preview,perplexity,perplexity/google/gemini-3-flash-preview,,,,,,,,
3014,google-gemini-3-pro,replicate,replicate/google/gemini-3-pro,,,,2e-06,1.2e-05,0,,
3015,google-gemini-3-pro-preview,openrouter,openrouter/google/gemini-3-pro-preview,,,,2e-06,1.2e-05,0,,
3016,google-gemini-3-pro-preview,perplexity,perplexity/google/gemini-3-pro-preview,,,,,,,,
3017,google-gemma-3-12b-it,deepinfra,deepinfra/google/gemma-3-12b-it,,,,5e-08,1e-07,0,,
3018,google-gemma-3-12b-it,bedrock_converse,google.gemma-3-12b-it,,,,9e-08,2.9e-07,0,,
3019,google-gemma-3-12b-it,amazon-bedrock,google.gemma-3-12b-it,,,,5e-08,1e-07,0,,
3020,google-gemma-3-27b-it,deepinfra,deepinfra/google/gemma-3-27b-it,,,,9e-08,1.6e-07,0,,
3021,google-gemma-3-27b-it,bedrock_converse,google.gemma-3-27b-it,,,,2.3e-07,3.8e-07,0,,
3022,google-gemma-3-27b-it,amazon-bedrock,google.gemma-3-27b-it,,,,1.2e-07,2.0000000000000002e-07,0,,
3023,google-gemma-3-27b-it,venice,google-gemma-3-27b-it,,,,1.2e-07,2.0000000000000002e-07,0,,
3024,google-gemma-3-4b-it,deepinfra,deepinfra/google/gemma-3-4b-it,,,,4e-08,8e-08,0,,
3025,google-gemma-3-4b-it,bedrock_converse,google.gemma-3-4b-it,,,,4e-08,8e-08,0,,
3026,google-gemma-3-4b-it,amazon-bedrock,google.gemma-3-4b-it,,,,4e-08,8e-08,0,,
3027,google-pse-search,google_pse,google_pse/search,,,,,,,,
3028,gpt-3-5-turbo,azure,azure/gpt-3.5-turbo,,,,5e-07,1.5e-06,0,,
3029,gpt-3-5-turbo,openai,gpt-3.5-turbo,,,,5e-07,1.5e-06,0,,
3030,gpt-3-5-turbo,openrouter,openai/gpt-3.5-turbo,,,,5e-07,1.5e-06,0,,
3031,gpt-3-5-turbo,cloudflare-ai-gateway,openai/gpt-3.5-turbo,,,,5e-07,1.5e-06,0,,
3032,gpt-3-5-turbo,poe,openai/gpt-3.5-turbo,,,,4.5000000000000003e-07,1.4e-06,0,,
3033,gpt-3-5-turbo,vercel,openai/gpt-3.5-turbo,,,,5e-07,1.5e-06,0,,
3034,gpt-3-5-turbo,kilo,openai/gpt-3.5-turbo,,,,5e-07,1.5e-06,0,,
3035,gpt-3-5-turbo,nano-gpt,openai/gpt-3.5-turbo,,,,5e-07,1.5e-06,0,,
3036,gpt-3-5-turbo-0125,azure,azure/gpt-3.5-turbo-0125,,,,5e-07,1.5e-06,0,,
3037,gpt-3-5-turbo-0125,openai,gpt-3.5-turbo-0125,,,,5e-07,1.5e-06,0,,
3038,gpt-3-5-turbo-0125,azure-cognitive-services,gpt-3.5-turbo-0125,,,,5e-07,1.5e-06,0,,
3039,gpt-3-5-turbo-0125,azure,gpt-3.5-turbo-0125,,,,5e-07,1.5e-06,0,,
3040,gpt-3-5-turbo-0301,azure-cognitive-services,gpt-3.5-turbo-0301,,,,1.5e-06,2e-06,0,,
3041,gpt-3-5-turbo-0301,azure,gpt-3.5-turbo-0301,,,,1.5e-06,2e-06,0,,
3042,gpt-3-5-turbo-0613,openrouter,openai/gpt-3.5-turbo-0613,,,,1e-06,2e-06,0,,
3043,gpt-3-5-turbo-0613,azure-cognitive-services,gpt-3.5-turbo-0613,,,,3e-06,4e-06,0,,
3044,gpt-3-5-turbo-0613,kilo,openai/gpt-3.5-turbo-0613,,,,1e-06,2e-06,0,,
3045,gpt-3-5-turbo-0613,azure,gpt-3.5-turbo-0613,,,,3e-06,4e-06,0,,
3046,gpt-3-5-turbo-1106,openai,gpt-3.5-turbo-1106,,,,1e-06,2e-06,0,,
3047,gpt-3-5-turbo-1106,azure-cognitive-services,gpt-3.5-turbo-1106,,,,1e-06,2e-06,0,,
3048,gpt-3-5-turbo-1106,azure,gpt-3.5-turbo-1106,,,,1e-06,2e-06,0,,
3049,gpt-3-5-turbo-16k,openai,gpt-3.5-turbo-16k,,,,3e-06,4e-06,0,,
3050,gpt-3-5-turbo-16k,openrouter,openai/gpt-3.5-turbo-16k,,,,3e-06,4e-06,0,,
3051,gpt-3-5-turbo-instruct,text-completion-openai,gpt-3.5-turbo-instruct,,,,1.5e-06,2e-06,0,,
3052,gpt-3-5-turbo-instruct,openrouter,openai/gpt-3.5-turbo-instruct,,,,1.5e-06,2e-06,0,,
3053,gpt-3-5-turbo-instruct,poe,openai/gpt-3.5-turbo-instruct,,,,1.4e-06,1.8000000000000001e-06,0,,
3054,gpt-3-5-turbo-instruct,azure-cognitive-services,gpt-3.5-turbo-instruct,,,,1.5e-06,2e-06,0,,
3055,gpt-3-5-turbo-instruct,vercel,openai/gpt-3.5-turbo-instruct,,,,1.5e-06,2e-06,0,,
3056,gpt-3-5-turbo-instruct,kilo,openai/gpt-3.5-turbo-instruct,,,,1.5e-06,2e-06,0,,
3057,gpt-3-5-turbo-instruct,azure,gpt-3.5-turbo-instruct,,,,1.5e-06,2e-06,0,,
3058,gpt-3-5-turbo-instruct-0914,azure_text,azure/gpt-3.5-turbo-instruct-0914,,,,1.5e-06,2e-06,0,,
3059,gpt-3-5-turbo-instruct-0914,text-completion-openai,gpt-3.5-turbo-instruct-0914,,,,1.5e-06,2e-06,0,,
3060,gpt-3-5-turbo-raw,poe,openai/gpt-3.5-turbo-raw,,,,4.5000000000000003e-07,1.4e-06,0,,
3061,gpt-35-turbo,azure,azure/gpt-35-turbo,,,,5e-07,1.5e-06,0,,
3062,gpt-35-turbo-0125,azure,azure/gpt-35-turbo-0125,,,,5e-07,1.5e-06,0,,
3063,gpt-35-turbo-1106,azure,azure/gpt-35-turbo-1106,,,,1e-06,2e-06,0,,
3064,gpt-35-turbo-16k,azure,azure/gpt-35-turbo-16k,,,,3e-06,4e-06,0,,
3065,gpt-35-turbo-16k-0613,azure,azure/gpt-35-turbo-16k-0613,,,,3e-06,4e-06,0,,
3066,gpt-35-turbo-instruct,azure_text,azure/gpt-35-turbo-instruct,,,,1.5e-06,2e-06,0,,
3067,gpt-35-turbo-instruct-0914,azure_text,azure/gpt-35-turbo-instruct-0914,,,,1.5e-06,2e-06,0,,
3068,gpt-4,azure,azure/gpt-4,,,,3e-05,6e-05,0,,
3069,gpt-4,openai,gpt-4,,,,3e-05,6e-05,0,,
3070,gpt-4,openrouter,openai/gpt-4,,,,3e-05,6e-05,0,,
3071,gpt-4,cloudflare-ai-gateway,openai/gpt-4,,,,3e-05,6e-05,0,,
3072,gpt-4,azure-cognitive-services,gpt-4,,,,6e-05,0.00012,0,,
3073,gpt-4,kilo,openai/gpt-4,,,,3e-05,6e-05,0,,
3074,gpt-4,azure,gpt-4,,,,6e-05,0.00012,0,,
3075,gpt-4-0125-preview,azure,azure/gpt-4-0125-preview,,,,1e-05,3e-05,0,,
3076,gpt-4-0125-preview,openai,gpt-4-0125-preview,,,,1e-05,3e-05,0,,
3077,gpt-4-0314,openrouter,openai/gpt-4-0314,,,,3e-05,6e-05,0,,
3078,gpt-4-0613,azure,azure/gpt-4-0613,,,,3e-05,6e-05,0,,
3079,gpt-4-0613,openai,gpt-4-0613,,,,3e-05,6e-05,0,,
3080,gpt-4-1-2025-04-14,azure,azure/gpt-4.1-2025-04-14,,,,2e-06,8e-06,0,,
3081,gpt-4-1-2025-04-14,openai,gpt-4.1-2025-04-14,,,,2e-06,8e-06,0,,
3082,gpt-4-1-mini-2025-04-14,azure,azure/gpt-4.1-mini-2025-04-14,,,,4e-07,1.6e-06,0,,
3083,gpt-4-1-mini-2025-04-14,openai,gpt-4.1-mini-2025-04-14,,,,4e-07,1.6e-06,0,,
3084,gpt-4-1-mini-2025-04-14,helicone,gpt-4.1-mini-2025-04-14,,,,4e-07,1.6e-06,0,,
3085,gpt-4-1-nano-2025-04-14,azure,azure/gpt-4.1-nano-2025-04-14,,,,1e-07,4e-07,0,,
3086,gpt-4-1-nano-2025-04-14,openai,gpt-4.1-nano-2025-04-14,,,,1e-07,4e-07,0,,
3087,gpt-4-1106-preview,azure,azure/gpt-4-1106-preview,,,,1e-05,3e-05,0,,
3088,gpt-4-1106-preview,openai,gpt-4-1106-preview,,,,1e-05,3e-05,0,,
3089,gpt-4-1106-preview,openrouter,openai/gpt-4-1106-preview,,,,1e-05,3e-05,0,,
3090,gpt-4-32k,azure,azure/gpt-4-32k,,,,6e-05,0.00012,0,,
3091,gpt-4-32k,azure-cognitive-services,gpt-4-32k,,,,6e-05,0.00012,0,,
3092,gpt-4-32k,azure,gpt-4-32k,,,,6e-05,0.00012,0,,
3093,gpt-4-32k-0613,azure,azure/gpt-4-32k-0613,,,,6e-05,0.00012,0,,
3094,gpt-4-5-preview,azure,azure/gpt-4.5-preview,,,,7.5e-05,0.00015,0,,
3095,gpt-4-classic,poe,openai/gpt-4-classic,,,,2.7e-05,5.4e-05,0,,
3096,gpt-4-classic-0314,poe,openai/gpt-4-classic-0314,,,,2.7e-05,5.4e-05,0,,
3097,gpt-4-turbo-2024-04-09,azure,azure/gpt-4-turbo-2024-04-09,,,,1e-05,3e-05,0,,
3098,gpt-4-turbo-2024-04-09,openai,gpt-4-turbo-2024-04-09,,,,1e-05,3e-05,0,,
3099,gpt-4-turbo-preview,openai,gpt-4-turbo-preview,,,,1e-05,3e-05,0,,
3100,gpt-4-turbo-preview,openrouter,openai/gpt-4-turbo-preview,,,,1e-05,3e-05,0,,
3101,gpt-4-turbo-preview,nano-gpt,openai/gpt-4-turbo-preview,,,,9.996e-06,3.0004999999999995e-05,0,,
3102,gpt-4-turbo-vision,azure-cognitive-services,gpt-4-turbo-vision,,,,1e-05,3e-05,0,,
3103,gpt-4-turbo-vision,azure,gpt-4-turbo-vision,,,,1e-05,3e-05,0,,
3104,gpt-4-turbo-vision-preview,azure,azure/gpt-4-turbo-vision-preview,,,,1e-05,3e-05,0,,
3105,gpt-4o-2024-05-13,azure,azure/gpt-4o-2024-05-13,,,,5e-06,1.5e-05,0,,
3106,gpt-4o-2024-05-13,openai,gpt-4o-2024-05-13,,,,5e-06,1.5e-05,0,,
3107,gpt-4o-2024-05-13,openrouter,openai/gpt-4o-2024-05-13,,,,5e-06,1.5e-05,0,,
3108,gpt-4o-2024-05-13,kilo,openai/gpt-4o-2024-05-13,,,,5e-06,1.5e-05,0,,
3109,gpt-4o-2024-08-06,azure,azure/gpt-4o-2024-08-06,,,,2.5e-06,1e-05,0,,
3110,gpt-4o-2024-08-06,openai,gpt-4o-2024-08-06,,,,2.5e-06,1e-05,0,,
3111,gpt-4o-2024-08-06,openrouter,openai/gpt-4o-2024-08-06,,,,2.5e-06,1e-05,0,,
3112,gpt-4o-2024-08-06,kilo,openai/gpt-4o-2024-08-06,,,,2.5e-06,1e-05,0,,
3113,gpt-4o-2024-08-06,nano-gpt,openai/gpt-4o-2024-08-06,,,,2.499e-06,9.996e-06,0,,
3114,gpt-4o-2024-11-20,azure,azure/gpt-4o-2024-11-20,,,,2.75e-06,1.1e-05,0,,
3115,gpt-4o-2024-11-20,openai,gpt-4o-2024-11-20,,,,2.5e-06,1e-05,0,,
3116,gpt-4o-2024-11-20,openrouter,openai/gpt-4o-2024-11-20,,,,2.5e-06,1e-05,0,,
3117,gpt-4o-2024-11-20,abacus,gpt-4o-2024-11-20,,,,2.5e-06,1e-05,0,,
3118,gpt-4o-2024-11-20,kilo,openai/gpt-4o-2024-11-20,,,,2.5e-06,1e-05,0,,
3119,gpt-4o-2024-11-20,nano-gpt,openai/gpt-4o-2024-11-20,,,,2.5e-06,1e-05,0,,
3120,gpt-4o-audio-preview,openai,gpt-4o-audio-preview,,,,2.5e-06,1e-05,0,,
3121,gpt-4o-audio-preview,openrouter,openai/gpt-4o-audio-preview,,,,2.5e-06,1e-05,0,,
3122,gpt-4o-audio-preview-2024-12-17,azure,azure/gpt-4o-audio-preview-2024-12-17,,,,2.5e-06,1e-05,0,,
3123,gpt-4o-audio-preview-2024-12-17,openai,gpt-4o-audio-preview-2024-12-17,,,,2.5e-06,1e-05,0,,
3124,gpt-4o-audio-preview-2025-06-03,openai,gpt-4o-audio-preview-2025-06-03,,,,2.5e-06,1e-05,0,,
3125,gpt-4o-aug,poe,openai/gpt-4o-aug,,,,2.2e-06,9e-06,0,,
