rank,model_id,model_name,avg_reasoning_chat_score,benchmark_coverage,livebench_reasoning,livebench_overall,arena_elo
2272,mistral-ministral-3-8b-instruct,Ministral 3 8B,,0,,,
2273,mistral-ministral-3b,Ministral 3B (latest),,0,,,
2274,mistral-ministral-8b,Ministral 8B (latest),,0,,,
2275,mistral-mistral-7b-instruct-v0,Mistral-7B-Instruct-v0.3,,0,,,
2276,mistral-mistral-embed,Mistral Embed,,0,,,
2277,mistral-mistral-large-2402,mistral-mistral-large-2402,,0,,,
2278,mistral-mistral-large-2402-v1,Mistral Large (24.02),,0,,,
2279,mistral-mistral-large-2407,mistral-mistral-large-2407,,0,,,
2280,mistral-mistral-large-2407-v1,mistral-mistral-large-2407-v1,,0,,,
2281,mistral-mistral-large-2411,mistral-mistral-large-2411,,0,,,
2282,mistral-mistral-large-2512,mistral-mistral-large-2512,,0,,,
2283,mistral-mistral-large-3,Mistral Large 3,,0,,,
2284,mistral-mistral-large-3-675b-instruct,mistral-mistral-large-3-675b-instruct,,0,,,
2285,mistral-mistral-large-latest,mistral-mistral-large-latest,,0,,,
2286,mistral-mistral-medium,Mistral Medium 3.1,,0,,,
2287,mistral-mistral-medium-2312,mistral-mistral-medium-2312,,0,,,
2288,mistral-mistral-medium-2505,mistral-mistral-medium-2505,,0,,,
2289,mistral-mistral-medium-3-1-2508,mistral-mistral-medium-3-1-2508,,0,,,
2290,mistral-mistral-medium-latest,mistral-mistral-medium-latest,,0,,,
2291,mistral-mistral-nemo,Mistral Nemo,,0,,,
2292,mistral-mistral-nemo-12b-instruct,Mistral Nemo 12B Instruct,,0,,,
2293,mistral-mistral-ocr-2505-completion,mistral-mistral-ocr-2505-completion,,0,,,
2294,mistral-mistral-ocr-latest,mistral-mistral-ocr-latest,,0,,,
2295,mistral-mistral-small,Mistral Small (latest),,0,,,
2296,mistral-mistral-small-2402-v1,mistral-mistral-small-2402-v1,,0,,,
2297,mistral-mistral-small-3-2-2506,mistral-mistral-small-3-2-2506,,0,,,
2298,mistral-mistral-small-latest,mistral-mistral-small-latest,,0,,,
2299,mistral-mistral-tiny,mistral-mistral-tiny,,0,,,
2300,mistral-mixtral-8x22b-instruct,Mixtral 8x22B,,0,,,
2301,mistral-mixtral-8x7b-instruct-v0,Mixtral-8x7B-Instruct-v0.1,,0,,,
2302,mistral-nemo-12b-instruct-2407,Mistral Nemo 12B Instruct 2407,,0,,,
2303,mistral-nemo-instruct-2407,Mistral Nemo Instruct 2407,,0,,,
2304,mistral-open-codestral-mamba,mistral-open-codestral-mamba,,0,,,
2305,mistral-open-mistral-7b,mistral-open-mistral-7b,,0,,,
2306,mistral-open-mistral-nemo,mistral-open-mistral-nemo,,0,,,
2307,mistral-open-mistral-nemo-2407,mistral-open-mistral-nemo-2407,,0,,,
2308,mistral-open-mixtral-8x22b,mistral-open-mixtral-8x22b,,0,,,
2309,mistral-open-mixtral-8x7b,mistral-open-mixtral-8x7b,,0,,,
2310,mistral-pixtral-12b,Pixtral 12B,,0,,,
2311,mistral-pixtral-12b-2409,mistral-pixtral-12b-2409,,0,,,
2312,mistral-pixtral-large,Pixtral Large (latest),,0,,,
2313,mistral-pixtral-large-2411,mistral-pixtral-large-2411,,0,,,
2314,mistral-pixtral-large-latest,mistral-pixtral-large-latest,,0,,,
2315,mistral-saba,Mistral: Saba,,0,,,
2316,mistral-saba-24b,Mistral Saba 24B,,0,,,
2317,mistral-small,Mistral Small,,0,,,
2318,mistral-small-3-1-24b-instruct,Mistral: Mistral Small 3.1 24B (free),,0,,,
2319,mistral-small-3-2-24b-instruct,Mistral: Mistral Small 3.2 24B,,0,,,
2320,mistral-small-3-2-24b-instruct-2506,Mistral Small 3.2 24B Instruct (2506),,0,,,
2321,mistral-small-31-24b-instruct,Mistral Small 31 24b Instruct,,0,,,
2322,mistral-small-creative,Mistral: Mistral Small Creative,,0,,,
2323,mistral-small-latest,Mistral Small (latest),,0,,,
2324,mistral-tiny,Mistral Tiny,,0,,,
2325,mistral-voxtral-mini-3b-2507,Voxtral Mini 3B 2507,,0,,,
2326,mistral-voxtral-small-24b-2507,Voxtral Small 24B 2507,,0,,,
2327,mistralai-devstral-2512,mistralai-devstral-2512,,0,,,
2328,mistralai-ministral-14b-2512,mistralai-ministral-14b-2512,,0,,,
2329,mistralai-ministral-3b-2512,mistralai-ministral-3b-2512,,0,,,
2330,mistralai-ministral-8b-2512,mistralai-ministral-8b-2512,,0,,,
2331,mistralai-mistral-7b-instruct,mistralai-mistral-7b-instruct,,0,,,
2332,mistralai-mistral-7b-instruct-v0-2,mistralai-mistral-7b-instruct-v0-2,,0,,,
2333,mistralai-mistral-7b-v0-1,mistralai-mistral-7b-v0-1,,0,,,
2334,mistralai-mistral-large,mistralai-mistral-large,,0,,,
2335,mistralai-mistral-large-2512,mistralai-mistral-large-2512,,0,,,
2336,mistralai-mistral-nemo-instruct-2407,mistralai-mistral-nemo-instruct-2407,,0,,,
2337,mistralai-mistral-small-24b-instruct-2501,mistralai-mistral-small-24b-instruct-2501,,0,,,
2338,mistralai-mistral-small-3-1-24b-instruct,mistralai-mistral-small-3-1-24b-instruct,,0,,,
2339,mistralai-mistral-small-3-2-24b-instruct,mistralai-mistral-small-3-2-24b-instruct,,0,,,
2340,mistralai-mistral-small-3-2-24b-instruct-2506,mistralai-mistral-small-3-2-24b-instruct-2506,,0,,,
2341,mistralai-mixtral-8x22b-instruct,mistralai-mixtral-8x22b-instruct,,0,,,
2342,mistralai-mixtral-8x7b-instruct-v0-1,mistralai-mixtral-8x7b-instruct-v0-1,,0,,,
2343,mixtral-8x22b-instruct,Mistral: Mixtral 8x22B Instruct,,1,,,
2344,mixtral-8x7b-instruct,Mistral: Mixtral 8x7B Instruct,,1,,,
2345,mlabonne-neuraldaredevil-8b-abliterated,Neural Daredevil 8B abliterated,,0,,,
2346,model-router,Model Router,,0,,,
2347,moonshot-kimi-k2-0711-preview,moonshot-kimi-k2-0711-preview,,0,,,
2348,moonshot-kimi-k2-0905-preview,moonshot-kimi-k2-0905-preview,,0,,,
2349,moonshot-kimi-k2-5,moonshot-kimi-k2-5,,0,,,
2350,moonshot-kimi-k2-instruct,Moonshot Kimi K2 Instruct,,0,,,
2351,moonshot-kimi-k2-thinking,Kimi K2 Thinking,,0,,,
2352,moonshot-kimi-k2-thinking-turbo,moonshot-kimi-k2-thinking-turbo,,0,,,
2353,moonshot-kimi-k2-turbo-preview,moonshot-kimi-k2-turbo-preview,,0,,,
2354,moonshot-kimi-latest,moonshot-kimi-latest,,0,,,
2355,moonshot-kimi-latest-128k,moonshot-kimi-latest-128k,,0,,,
2356,moonshot-kimi-latest-32k,moonshot-kimi-latest-32k,,0,,,
2357,moonshot-kimi-latest-8k,moonshot-kimi-latest-8k,,0,,,
2358,moonshot-kimi-thinking-preview,moonshot-kimi-thinking-preview,,0,,,
2359,moonshot-moonshot-v1-128k,moonshot-moonshot-v1-128k,,0,,,
2360,moonshot-moonshot-v1-128k-0430,moonshot-moonshot-v1-128k-0430,,0,,,
2361,moonshot-moonshot-v1-128k-vision-preview,moonshot-moonshot-v1-128k-vision-preview,,0,,,
2362,moonshot-moonshot-v1-32k,moonshot-moonshot-v1-32k,,0,,,
2363,moonshot-moonshot-v1-32k-0430,moonshot-moonshot-v1-32k-0430,,0,,,
2364,moonshot-moonshot-v1-32k-vision-preview,moonshot-moonshot-v1-32k-vision-preview,,0,,,
2365,moonshot-moonshot-v1-8k,moonshot-moonshot-v1-8k,,0,,,
2366,moonshot-moonshot-v1-8k-0430,moonshot-moonshot-v1-8k-0430,,0,,,
2367,moonshot-moonshot-v1-8k-vision-preview,moonshot-moonshot-v1-8k-vision-preview,,0,,,
2368,moonshot-moonshot-v1-auto,moonshot-moonshot-v1-auto,,0,,,
2369,moonshotai-kimi-dev-72b,Kimi Dev 72b (free),,0,,,
2370,moonshotai-kimi-k2,MoonshotAI: Kimi K2 0711,,0,,,
2371,moonshotai-kimi-k2-0905,MoonshotAI: Kimi K2 0905,,0,,,
2372,moonshotai-kimi-k2-5,MoonshotAI: Kimi K2.5,,0,,,
2373,moonshotai-kimi-k2-5-tee,Kimi K2.5 TEE,,0,,,
2374,moonshotai-kimi-k2-instruct,Kimi K2 Instruct,,0,,,
2375,moonshotai-kimi-k2-instruct-0711,Kimi K2 0711,,0,,,
2376,moonshotai-kimi-k2-instruct-0905,Kimi K2 Instruct,,0,,,
2377,moonshotai-kimi-k2-thinking,MoonshotAI: Kimi K2 Thinking,,0,,,
2378,moonshotai-kimi-k2-thinking-original,Kimi K2 Thinking Original,,0,,,
2379,moonshotai-kimi-k2-thinking-tee,Kimi K2 Thinking TEE,,0,,,
2380,moonshotai-kimi-k2-thinking-turbo,Kimi K2 Thinking Turbo,,0,,,
2381,moonshotai-kimi-k2-thinking-turbo-original,Kimi K2 Thinking Turbo Original,,0,,,
2382,moonshotai-kimi-k2-turbo,Kimi K2 Turbo,,0,,,
2383,morph-morph-v3-fast,Morph: Morph V3 Fast,,0,,,
2384,morph-morph-v3-large,Morph: Morph V3 Large,,0,,,
2385,morph-v3-fast,Morph v3 Fast,,0,,,
2386,morph-v3-large,Morph v3 Large,,0,,,
2387,multimodalembedding,multimodalembedding,,0,,,
2388,multimodalembedding@001,multimodalembedding@001,,0,,,
2389,nano-banana,Nano-Banana,,0,,,
2390,nano-banana-pro,Nano-Banana-Pro,,0,,,
2391,nebius-baai-bge-en-icl,nebius-baai-bge-en-icl,,0,,,
2392,nebius-baai-bge-multilingual-gemma2,nebius-baai-bge-multilingual-gemma2,,0,,,
2393,nebius-deepseek-ai-deepseek-r1,nebius-deepseek-ai-deepseek-r1,,0,,,
2394,nebius-deepseek-ai-deepseek-r1-0528,nebius-deepseek-ai-deepseek-r1-0528,,0,,,
2395,nebius-deepseek-ai-deepseek-r1-distill-llama-70b,nebius-deepseek-ai-deepseek-r1-distill-llama-70b,,0,,,
2396,nebius-deepseek-ai-deepseek-v3,nebius-deepseek-ai-deepseek-v3,,0,,,
2397,nebius-deepseek-ai-deepseek-v3-0324,nebius-deepseek-ai-deepseek-v3-0324,,0,,,
2398,nebius-google-gemma-3-27b-it,nebius-google-gemma-3-27b-it,,0,,,
2399,nebius-intfloat-e5-mistral-7b-instruct,nebius-intfloat-e5-mistral-7b-instruct,,0,,,
2400,nebius-meta-llama-llama-3-3-70b-instruct,nebius-meta-llama-llama-3-3-70b-instruct,,0,,,
2401,nebius-meta-llama-llama-guard-3-8b,nebius-meta-llama-llama-guard-3-8b,,0,,,
2402,nebius-meta-llama-meta-llama-3-1-405b-instruct,nebius-meta-llama-meta-llama-3-1-405b-instruct,,0,,,
2403,nebius-meta-llama-meta-llama-3-1-70b-instruct,nebius-meta-llama-meta-llama-3-1-70b-instruct,,0,,,
2404,nebius-meta-llama-meta-llama-3-1-8b-instruct,nebius-meta-llama-meta-llama-3-1-8b-instruct,,0,,,
2405,nebius-mistralai-mistral-nemo-instruct-2407,nebius-mistralai-mistral-nemo-instruct-2407,,0,,,
2406,nebius-nousresearch-hermes-3-llama-3-1-405b,nebius-nousresearch-hermes-3-llama-3-1-405b,,0,,,
2407,nebius-nvidia-llama-3-1-nemotron-ultra-253b-v1,nebius-nvidia-llama-3-1-nemotron-ultra-253b-v1,,0,,,
2408,nebius-nvidia-llama-3-3-nemotron-super-49b-v1,nebius-nvidia-llama-3-3-nemotron-super-49b-v1,,0,,,
2409,nebius-qwen-qwen2-5-32b-instruct,nebius-qwen-qwen2-5-32b-instruct,,0,,,
2410,nebius-qwen-qwen2-5-72b-instruct,nebius-qwen-qwen2-5-72b-instruct,,0,,,
2411,nebius-qwen-qwen2-5-coder-7b,nebius-qwen-qwen2-5-coder-7b,,0,,,
2412,nebius-qwen-qwen2-5-vl-72b-instruct,nebius-qwen-qwen2-5-vl-72b-instruct,,0,,,
2413,nebius-qwen-qwen2-vl-72b-instruct,nebius-qwen-qwen2-vl-72b-instruct,,0,,,
2414,nebius-qwen-qwen2-vl-7b-instruct,nebius-qwen-qwen2-vl-7b-instruct,,0,,,
2415,nebius-qwen-qwen3-14b,nebius-qwen-qwen3-14b,,0,,,
2416,nebius-qwen-qwen3-235b-a22b,nebius-qwen-qwen3-235b-a22b,,0,,,
2417,nebius-qwen-qwen3-30b-a3b,nebius-qwen-qwen3-30b-a3b,,0,,,
2418,nebius-qwen-qwen3-32b,nebius-qwen-qwen3-32b,,0,,,
2419,nebius-qwen-qwen3-4b,nebius-qwen-qwen3-4b,,0,,,
2420,nebius-qwen-qwq-32b,nebius-qwen-qwq-32b,,0,,,
2421,nemotron-3-nano,nemotron-3-nano:30b,,0,,,
2422,nemotron-3-super,nemotron-3-super,,0,,,
2423,nemotron-3-super-free,Nemotron 3 Super Free,,0,,,
2424,neuralmagic-meta-llama-3-1-8b-instruct-fp8,Llama 3.1 8B,,0,,,
2425,neuralmagic-mistral-nemo-instruct-2407-fp8,Mistral Nemo,,0,,,
2426,neversleep-2-llama-3-lumimaid-70b-v0-1,Lumimaid 70b,,0,,,
2427,neversleep-2-lumimaid-v0-2-70b,Lumimaid v0.2,,0,,,
2428,nex-agi-deepseek-v3-1-nex-n1,Nex AGI: DeepSeek V3.1 Nex N1,,0,,,
2429,nothingiisreal-l3-1-70b-celeste-v0-1-bf16,Llama 3.1 70B Celeste v0.1,,0,,,
2430,nousresearch-2-deephermes-3-mistral-24b-preview,DeepHermes-3 Mistral 24B (Preview),,0,,,
2431,nousresearch-2-hermes-3-llama-3-1-70b,Hermes 3 70B,,1,,,
2432,nousresearch-2-hermes-4-405b,Hermes 4 Large,,0,,,
2433,nousresearch-2-hermes-4-70b,Hermes 4 Medium,,0,,,
2434,nousresearch-deephermes-3-llama-3-8b-preview,DeepHermes 3 Llama 3 8B Preview,,0,,,
2435,nousresearch-deephermes-3-mistral-24b-preview,Nous: DeepHermes 3 Mistral 24B Preview,,0,,,
2436,nousresearch-hermes-2-pro-llama-3-8b,NousResearch: Hermes 2 Pro - Llama-3 8B,,0,,,
2437,nousresearch-hermes-3-llama-3-1-405b,Nous: Hermes 3 405B Instruct (free),,0,,,
2438,nousresearch-hermes-3-llama-3-1-70b,Nous: Hermes 3 70B Instruct,,0,,,
2439,nousresearch-hermes-4-14b,Hermes 4 14B,,1,,,
2440,nousresearch-hermes-4-3-36b,Hermes 4.3 36B,,0,,,
2441,nousresearch-hermes-4-405b,Nous: Hermes 4 405B,,0,,,
2442,nousresearch-hermes-4-405b-fp8-tee,Hermes 4 405B FP8 TEE,,0,,,
2443,nousresearch-hermes-4-70b,Nous: Hermes 4 70B,,0,,,
2444,nova-2-lite-v1,Nova 2 Lite,,0,,,
2445,nova-2-pro-v1,Nova 2 Pro,,0,,,
2446,nova-pro-v1,Nova Pro 1.0,,1,,,
2447,novita-baai-bge-m3,novita-baai-bge-m3,,0,,,
2448,novita-baai-bge-reranker-v2-m3,novita-baai-bge-reranker-v2-m3,,0,,,
2449,novita-baichuan-baichuan-m2-32b,novita-baichuan-baichuan-m2-32b,,0,,,
2450,novita-baidu-ernie-4-5-21b-a3b,novita-baidu-ernie-4-5-21b-a3b,,0,,,
2451,novita-baidu-ernie-4-5-21b-a3b-thinking,novita-baidu-ernie-4-5-21b-a3b-thinking,,0,,,
2452,novita-baidu-ernie-4-5-300b-a47b-paddle,novita-baidu-ernie-4-5-300b-a47b-paddle,,0,,,
2453,novita-baidu-ernie-4-5-vl-28b-a3b,novita-baidu-ernie-4-5-vl-28b-a3b,,0,,,
2454,novita-baidu-ernie-4-5-vl-28b-a3b-thinking,novita-baidu-ernie-4-5-vl-28b-a3b-thinking,,0,,,
2455,novita-baidu-ernie-4-5-vl-424b-a47b,novita-baidu-ernie-4-5-vl-424b-a47b,,0,,,
2456,novita-deepseek-deepseek-ocr,novita-deepseek-deepseek-ocr,,0,,,
2457,novita-deepseek-deepseek-prover-v2-671b,novita-deepseek-deepseek-prover-v2-671b,,0,,,
2458,novita-deepseek-deepseek-r1-0528,novita-deepseek-deepseek-r1-0528,,0,,,
2459,novita-deepseek-deepseek-r1-0528-qwen3-8b,novita-deepseek-deepseek-r1-0528-qwen3-8b,,0,,,
2460,novita-deepseek-deepseek-r1-distill-llama-70b,novita-deepseek-deepseek-r1-distill-llama-70b,,0,,,
2461,novita-deepseek-deepseek-r1-distill-qwen-14b,novita-deepseek-deepseek-r1-distill-qwen-14b,,0,,,
2462,novita-deepseek-deepseek-r1-distill-qwen-32b,novita-deepseek-deepseek-r1-distill-qwen-32b,,0,,,
2463,novita-deepseek-deepseek-r1-turbo,novita-deepseek-deepseek-r1-turbo,,0,,,
2464,novita-deepseek-deepseek-v3-0324,novita-deepseek-deepseek-v3-0324,,0,,,
2465,novita-deepseek-deepseek-v3-1,novita-deepseek-deepseek-v3-1,,0,,,
2466,novita-deepseek-deepseek-v3-1-terminus,novita-deepseek-deepseek-v3-1-terminus,,0,,,
2467,novita-deepseek-deepseek-v3-2,novita-deepseek-deepseek-v3-2,,0,,,
2468,novita-deepseek-deepseek-v3-2-exp,novita-deepseek-deepseek-v3-2-exp,,0,,,
2469,novita-deepseek-deepseek-v3-turbo,novita-deepseek-deepseek-v3-turbo,,0,,,
2470,novita-glm-4-6,GLM-4.6,,0,,,
2471,novita-glm-4-6v,glm-4.6v,,0,,,
2472,novita-glm-4-7,glm-4.7,,0,,,
2473,novita-glm-4-7-flash,glm-4.7-flash,,0,,,
2474,novita-glm-4-7-n,glm-4.7-n,,0,,,
2475,novita-google-gemma-3-12b-it,novita-google-gemma-3-12b-it,,0,,,
2476,novita-google-gemma-3-27b-it,novita-google-gemma-3-27b-it,,0,,,
2477,novita-gryphe-mythomax-l2-13b,novita-gryphe-mythomax-l2-13b,,0,,,
2478,novita-kimi-k2-5,kimi-k2.5,,0,,,
2479,novita-kimi-k2-thinking,kimi-k2-thinking,,0,,,
2480,novita-kwaipilot-kat-coder-pro,novita-kwaipilot-kat-coder-pro,,0,,,
2481,novita-meta-llama-llama-3-1-8b-instruct,novita-meta-llama-llama-3-1-8b-instruct,,0,,,
2482,novita-meta-llama-llama-3-2-3b-instruct,novita-meta-llama-llama-3-2-3b-instruct,,0,,,
2483,novita-meta-llama-llama-3-3-70b-instruct,novita-meta-llama-llama-3-3-70b-instruct,,0,,,
2484,novita-meta-llama-llama-3-70b-instruct,novita-meta-llama-llama-3-70b-instruct,,0,,,
2485,novita-meta-llama-llama-3-8b-instruct,novita-meta-llama-llama-3-8b-instruct,,0,,,
2486,novita-meta-llama-llama-4-maverick-17b-128e-instruct-fp8,novita-meta-llama-llama-4-maverick-17b-128e-instruct-fp8,,0,,,
2487,novita-meta-llama-llama-4-scout-17b-16e-instruct,novita-meta-llama-llama-4-scout-17b-16e-instruct,,0,,,
2488,novita-microsoft-wizardlm-2-8x22b,novita-microsoft-wizardlm-2-8x22b,,0,,,
2489,novita-minimax-m2-1,minimax-m2.1,,0,,,
2490,novita-minimax-minimax-m2,novita-minimax-minimax-m2,,0,,,
2491,novita-minimax-minimax-m2-1,novita-minimax-minimax-m2-1,,0,,,
2492,novita-minimaxai-minimax-m1-80k,novita-minimaxai-minimax-m1-80k,,0,,,
2493,novita-mistralai-mistral-nemo,novita-mistralai-mistral-nemo,,0,,,
2494,novita-moonshotai-kimi-k2-0905,novita-moonshotai-kimi-k2-0905,,0,,,
2495,novita-moonshotai-kimi-k2-instruct,novita-moonshotai-kimi-k2-instruct,,0,,,
2496,novita-moonshotai-kimi-k2-thinking,novita-moonshotai-kimi-k2-thinking,,0,,,
2497,novita-nousresearch-hermes-2-pro-llama-3-8b,novita-nousresearch-hermes-2-pro-llama-3-8b,,0,,,
2498,novita-openai-gpt-oss-120b,novita-openai-gpt-oss-120b,,0,,,
2499,novita-openai-gpt-oss-20b,novita-openai-gpt-oss-20b,,0,,,
2500,novita-paddlepaddle-paddleocr-vl,novita-paddlepaddle-paddleocr-vl,,0,,,
2501,novita-qwen-qwen-2-5-72b-instruct,novita-qwen-qwen-2-5-72b-instruct,,0,,,
2502,novita-qwen-qwen-mt-plus,novita-qwen-qwen-mt-plus,,0,,,
2503,novita-qwen-qwen2-5-7b-instruct,novita-qwen-qwen2-5-7b-instruct,,0,,,
2504,novita-qwen-qwen2-5-vl-72b-instruct,novita-qwen-qwen2-5-vl-72b-instruct,,0,,,
2505,novita-qwen-qwen3-235b-a22b-fp8,novita-qwen-qwen3-235b-a22b-fp8,,0,,,
2506,novita-qwen-qwen3-235b-a22b-instruct-2507,novita-qwen-qwen3-235b-a22b-instruct-2507,,0,,,
2507,novita-qwen-qwen3-235b-a22b-thinking-2507,novita-qwen-qwen3-235b-a22b-thinking-2507,,0,,,
2508,novita-qwen-qwen3-30b-a3b-fp8,novita-qwen-qwen3-30b-a3b-fp8,,0,,,
2509,novita-qwen-qwen3-32b-fp8,novita-qwen-qwen3-32b-fp8,,0,,,
2510,novita-qwen-qwen3-4b-fp8,novita-qwen-qwen3-4b-fp8,,0,,,
2511,novita-qwen-qwen3-8b-fp8,novita-qwen-qwen3-8b-fp8,,0,,,
2512,novita-qwen-qwen3-coder-30b-a3b-instruct,novita-qwen-qwen3-coder-30b-a3b-instruct,,0,,,
2513,novita-qwen-qwen3-coder-480b-a35b-instruct,novita-qwen-qwen3-coder-480b-a35b-instruct,,0,,,
2514,novita-qwen-qwen3-embedding-0-6b,novita-qwen-qwen3-embedding-0-6b,,0,,,
2515,novita-qwen-qwen3-embedding-8b,novita-qwen-qwen3-embedding-8b,,0,,,
2516,novita-qwen-qwen3-max,novita-qwen-qwen3-max,,0,,,
2517,novita-qwen-qwen3-next-80b-a3b-instruct,novita-qwen-qwen3-next-80b-a3b-instruct,,0,,,
2518,novita-qwen-qwen3-next-80b-a3b-thinking,novita-qwen-qwen3-next-80b-a3b-thinking,,0,,,
2519,novita-qwen-qwen3-omni-30b-a3b-instruct,novita-qwen-qwen3-omni-30b-a3b-instruct,,0,,,
2520,novita-qwen-qwen3-omni-30b-a3b-thinking,novita-qwen-qwen3-omni-30b-a3b-thinking,,0,,,
2521,novita-qwen-qwen3-reranker-8b,novita-qwen-qwen3-reranker-8b,,0,,,
2522,novita-qwen-qwen3-vl-235b-a22b-instruct,novita-qwen-qwen3-vl-235b-a22b-instruct,,0,,,
2523,novita-qwen-qwen3-vl-235b-a22b-thinking,novita-qwen-qwen3-vl-235b-a22b-thinking,,0,,,
2524,novita-qwen-qwen3-vl-30b-a3b-instruct,novita-qwen-qwen3-vl-30b-a3b-instruct,,0,,,
2525,novita-qwen-qwen3-vl-30b-a3b-thinking,novita-qwen-qwen3-vl-30b-a3b-thinking,,0,,,
2526,novita-qwen-qwen3-vl-8b-instruct,novita-qwen-qwen3-vl-8b-instruct,,0,,,
2527,novita-sao10k-l3-70b-euryale-v2-1,novita-sao10k-l3-70b-euryale-v2-1,,0,,,
2528,novita-sao10k-l3-8b-lunaris,novita-sao10k-l3-8b-lunaris,,0,,,
2529,novita-sao10k-l3-8b-stheno-v3-2,novita-sao10k-l3-8b-stheno-v3-2,,0,,,
2530,novita-sao10k-l31-70b-euryale-v2-2,novita-sao10k-l31-70b-euryale-v2-2,,0,,,
2531,novita-skywork-r1v4-lite,novita-skywork-r1v4-lite,,0,,,
2532,novita-xiaomimimo-mimo-v2-flash,novita-xiaomimimo-mimo-v2-flash,,0,,,
2533,novita-zai-org-autoglm-phone-9b-multilingual,novita-zai-org-autoglm-phone-9b-multilingual,,0,,,
2534,novita-zai-org-glm-4-5,novita-zai-org-glm-4-5,,0,,,
2535,novita-zai-org-glm-4-5-air,novita-zai-org-glm-4-5-air,,0,,,
2536,novita-zai-org-glm-4-5v,novita-zai-org-glm-4-5v,,0,,,
2537,novita-zai-org-glm-4-6,novita-zai-org-glm-4-6,,0,,,
2538,novita-zai-org-glm-4-6v,novita-zai-org-glm-4-6v,,0,,,
2539,novita-zai-org-glm-4-7,novita-zai-org-glm-4-7,,0,,,
2540,nscale-black-forest-labs-flux-1-schnell,nscale-black-forest-labs-flux-1-schnell,,0,,,
2541,nscale-deepseek-ai-deepseek-r1-distill-llama-70b,nscale-deepseek-ai-deepseek-r1-distill-llama-70b,,0,,,
2542,nscale-deepseek-ai-deepseek-r1-distill-llama-8b,nscale-deepseek-ai-deepseek-r1-distill-llama-8b,,0,,,
2543,nscale-deepseek-ai-deepseek-r1-distill-qwen-1-5b,nscale-deepseek-ai-deepseek-r1-distill-qwen-1-5b,,0,,,
2544,nscale-deepseek-ai-deepseek-r1-distill-qwen-14b,nscale-deepseek-ai-deepseek-r1-distill-qwen-14b,,0,,,
2545,nscale-deepseek-ai-deepseek-r1-distill-qwen-32b,nscale-deepseek-ai-deepseek-r1-distill-qwen-32b,,0,,,
2546,nscale-deepseek-ai-deepseek-r1-distill-qwen-7b,nscale-deepseek-ai-deepseek-r1-distill-qwen-7b,,0,,,
2547,nscale-meta-llama-llama-3-1-8b-instruct,nscale-meta-llama-llama-3-1-8b-instruct,,0,,,
2548,nscale-meta-llama-llama-3-3-70b-instruct,nscale-meta-llama-llama-3-3-70b-instruct,,0,,,
2549,nscale-meta-llama-llama-4-scout-17b-16e-instruct,nscale-meta-llama-llama-4-scout-17b-16e-instruct,,0,,,
2550,nscale-mistralai-mixtral-8x22b-instruct-v0-1,nscale-mistralai-mixtral-8x22b-instruct-v0-1,,0,,,
2551,nscale-qwen-qwen2-5-coder-32b-instruct,nscale-qwen-qwen2-5-coder-32b-instruct,,0,,,
2552,nscale-qwen-qwen2-5-coder-3b-instruct,nscale-qwen-qwen2-5-coder-3b-instruct,,0,,,
2553,nscale-qwen-qwen2-5-coder-7b-instruct,nscale-qwen-qwen2-5-coder-7b-instruct,,0,,,
2554,nscale-qwen-qwq-32b,nscale-qwen-qwq-32b,,0,,,
2555,nscale-stabilityai-stable-diffusion-xl-base-1-0,nscale-stabilityai-stable-diffusion-xl-base-1-0,,0,,,
2556,nvidia-cosmos-nemotron-34b,Cosmos Nemotron 34B,,0,,,
2557,nvidia-llama-3-1-nemotron-70b-instruct,NVIDIA: Llama 3.1 Nemotron 70B Instruct,,0,,,
2558,nvidia-llama-3-3-70b-instruct-fp8,Llama 3.3 70B,,0,,,
2559,nvidia-llama-3-3-nemotron-super-49b-v1-5,NVIDIA: Llama 3.3 Nemotron Super 49B V1.5,,0,,,
2560,nvidia-llama-embed-nemotron-8b,Llama Embed Nemotron 8B,,0,,,
2561,nvidia-llama3-chatqa-1-5-70b,Llama3 Chatqa 1.5 70b,,0,,,
2562,nvidia-nemoretriever-ocr-v1,NeMo Retriever OCR v1,,0,,,
2563,nvidia-nemotron-3-nano-30b-a3b,NVIDIA: Nemotron 3 Nano 30B A3B (free),,0,,,
2564,nvidia-nemotron-nano-12b-v2,NVIDIA Nemotron Nano 12B v2 VL BF16,,0,,,
2565,nvidia-nemotron-nano-12b-v2-vl,NVIDIA: Nemotron Nano 12B 2 VL (free),,1,,,
2566,nvidia-nemotron-nano-3-30b,nvidia-nemotron-nano-3-30b,,0,,,
2567,nvidia-nemotron-nano-9b-v2,NVIDIA: Nemotron Nano 9B V2 (free),,1,,,
2568,nvidia-nemotron-nano-v2-12b,Nemotron-Nano-V2-12b,,0,,,
2569,nvidia-nim-nvidia-llama-3-2-nv-rerankqa-1b-v2,nvidia-nim-nvidia-llama-3-2-nv-rerankqa-1b-v2,,0,,,
2570,nvidia-nim-nvidia-nv-rerankqa-mistral-4b-v3,nvidia-nim-nvidia-nv-rerankqa-mistral-4b-v3,,0,,,
2571,nvidia-nim-ranking-nvidia-llama-3-2-nv-rerankqa-1b-v2,nvidia-nim-ranking-nvidia-llama-3-2-nv-rerankqa-1b-v2,,0,,,
2572,nvidia-nvidia-nemotron-3-nano-30b-a3b,Nemotron-3-Nano-30B-A3B,,1,,,
